pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
BBBB	BBSS	CM043863.1	11620001	11630000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11620001	11630000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11620001	11630000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11630001	11640000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11630001	11640000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11630001	11640000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11640001	11650000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11640001	11650000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11640001	11650000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11650001	11660000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11650001	11660000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11650001	11660000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11660001	11670000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11660001	11670000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11660001	11670000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11670001	11680000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11670001	11680000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11670001	11680000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11680001	11690000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11680001	11690000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11680001	11690000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11690001	11700000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11690001	11700000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11690001	11700000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11700001	11710000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11700001	11710000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11700001	11710000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11710001	11720000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11710001	11720000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11710001	11720000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11720001	11730000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11720001	11730000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11720001	11730000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11730001	11740000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11730001	11740000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11730001	11740000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11740001	11750000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11740001	11750000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11740001	11750000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11750001	11760000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11750001	11760000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11750001	11760000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11760001	11770000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11760001	11770000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11760001	11770000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11770001	11780000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11770001	11780000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11770001	11780000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11780001	11790000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11780001	11790000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11780001	11790000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11790001	11800000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11790001	11800000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11790001	11800000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11800001	11810000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11800001	11810000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11800001	11810000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11810001	11820000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11810001	11820000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11810001	11820000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11820001	11830000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11820001	11830000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11820001	11830000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11830001	11840000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11830001	11840000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11830001	11840000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11840001	11850000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11840001	11850000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11840001	11850000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11850001	11860000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11850001	11860000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11850001	11860000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11860001	11870000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11860001	11870000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11860001	11870000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11870001	11880000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11870001	11880000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11870001	11880000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11880001	11890000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11880001	11890000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11880001	11890000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11890001	11900000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11890001	11900000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11890001	11900000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11900001	11910000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11900001	11910000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11900001	11910000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11910001	11920000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11910001	11920000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11910001	11920000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11920001	11930000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11920001	11930000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11920001	11930000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11930001	11940000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11930001	11940000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11930001	11940000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11940001	11950000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11940001	11950000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11940001	11950000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11950001	11960000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11950001	11960000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11950001	11960000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11960001	11970000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11960001	11970000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	11960001	11970000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11970001	11980000	0.001453488372093	618	84	57792	16368
BBBB	SSSS	CM043863.1	11970001	11980000	0.0017569340329835	618	150	85376	25864
BBSS	SSSS	CM043863.1	11970001	11980000	0.0007323324789454	618	96	131088	2400
BBSS	SSSS	CM043863.1	11980001	11990000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	11980001	11990000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11980001	11990000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	11990001	12000000	0.0	156	0	17784	936
BBBB	SSSS	CM043863.1	11990001	12000000	0.0	156	0	26612	1468
BBSS	SSSS	CM043863.1	11990001	12000000	0.0	156	0	33600	96
BBBB	BBSS	CM043863.1	12000001	12010000	0.0032755859659339	523	180	54952	7808
BBBB	SSSS	CM043863.1	12000001	12010000	0.0036983624860439	523	318	85984	8156
BBSS	SSSS	CM043863.1	12000001	12010000	0.0022813265079011	523	246	107832	5136
BBBB	BBSS	CM043863.1	12010001	12020000	0.015020297699594	179	222	14780	6700
BBBB	SSSS	CM043863.1	12010001	12020000	0.0300377833753148	179	954	31760	460
BBSS	SSSS	CM043863.1	12010001	12020000	0.0154224407688869	179	414	26844	11820
BBBB	SSSS	CM043863.1	12020001	12030000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12020001	12030000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12020001	12030000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12030001	12040000	0.0	320	0	62316	6804
BBBB	BBSS	CM043863.1	12030001	12040000	0.0	320	0	27696	10704
BBBB	SSSS	CM043863.1	12030001	12040000	0.0	320	0	40896	16704
BBBB	BBSS	CM043863.1	12040001	12050000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12040001	12050000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12040001	12050000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12050001	12060000	0.0	190	0	19416	3384
BBBB	SSSS	CM043863.1	12050001	12060000	0.0	190	0	29412	4788
BBSS	SSSS	CM043863.1	12050001	12060000	0.0	190	0	40608	432
BBBB	BBSS	CM043863.1	12060001	12070000	0.0	225	0	22824	4176
BBBB	SSSS	CM043863.1	12060001	12070000	0.0	225	0	33940	6560
BBSS	SSSS	CM043863.1	12060001	12070000	0.0	225	0	44824	3776
BBSS	SSSS	CM043863.1	12070001	12080000	0.0	472	0	98332	3620
BBBB	BBSS	CM043863.1	12070001	12080000	0.0	472	0	55528	1112
BBBB	SSSS	CM043863.1	12070001	12080000	0.0	472	0	82180	2780
BBBB	BBSS	CM043863.1	12080001	12090000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12080001	12090000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12080001	12090000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12090001	12100000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12090001	12100000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12090001	12100000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12100001	12110000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12100001	12110000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12100001	12110000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12110001	12120000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12110001	12120000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12110001	12120000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12120001	12130000	0.0	650	0	67120	10880
BBBB	SSSS	CM043863.1	12120001	12130000	0.0	650	0	111680	5320
BBSS	SSSS	CM043863.1	12120001	12130000	0.0	650	0	117312	23088
BBBB	BBSS	CM043863.1	12130001	12140000	0.0019466073414905	441	98	50344	2576
BBSS	SSSS	CM043863.1	12130001	12140000	0.00075421472937	441	68	90160	5096
BBBB	SSSS	CM043863.1	12130001	12140000	0.0020103232817169	441	148	73620	5760
BBBB	BBSS	CM043863.1	12140001	12150000	0.0	163	0	19560	0
BBBB	SSSS	CM043863.1	12140001	12150000	0.0	163	0	27180	2160
BBSS	SSSS	CM043863.1	12140001	12150000	0.0	163	0	32616	2592
BBBB	SSSS	CM043863.1	12150001	12160000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12150001	12160000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12150001	12160000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12160001	12170000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12160001	12170000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12160001	12170000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12170001	12180000	0.0028587764436821	142	40	13992	3048
BBBB	SSSS	CM043863.1	12170001	12180000	0.0070732474064759	142	180	25448	112
BBSS	SSSS	CM043863.1	12170001	12180000	0.0028544243577545	142	72	25224	5448
BBSS	SSSS	CM043863.1	12180001	12190000	0.0017982730754109	1395	494	274708	26612
BBBB	BBSS	CM043863.1	12180001	12190000	0.0022506229402781	1395	336	149292	18108
BBBB	SSSS	CM043863.1	12180001	12190000	0.0021229493300731	1395	514	242116	8984
BBBB	BBSS	CM043863.1	12190001	12200000	0.0012773051027256	1825	236	184764	34236
BBBB	SSSS	CM043863.1	12190001	12200000	0.0018539992449166	1825	550	296656	31844
BBSS	SSSS	CM043863.1	12190001	12200000	0.0014527681427091	1825	516	355184	39016
BBBB	SSSS	CM043863.1	12200001	12210000	0.0075341654159096	1195	1526	202544	12556
BBBB	BBSS	CM043863.1	12200001	12210000	0.0049708656214332	1195	662	133176	10224
BBSS	SSSS	CM043863.1	12200001	12210000	0.0041839250079653	1195	998	238532	19588
BBBB	SSSS	CM043863.1	12210001	12220000	0.0	28	0	4480	560
BBSS	SSSS	CM043863.1	12210001	12220000	0.0	28	0	4480	1568
BBBB	BBSS	CM043863.1	12210001	12220000	0.0	28	0	2800	560
BBBB	SSSS	CM043863.1	12220001	12230000	0.0	377	0	60980	6880
BBSS	SSSS	CM043863.1	12220001	12230000	0.0	377	0	62712	18720
BBBB	BBSS	CM043863.1	12220001	12230000	0.0	377	0	37720	7520
BBBB	BBSS	CM043863.1	12230001	12240000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12230001	12240000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12230001	12240000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12240001	12250000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12240001	12250000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12240001	12250000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12250001	12260000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12250001	12260000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12250001	12260000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12260001	12270000	0.0	46	0	8280	0
BBSS	SSSS	CM043863.1	12260001	12270000	0.0	46	0	9900	36
BBBB	BBSS	CM043863.1	12260001	12270000	0.0	46	0	5500	20
BBBB	BBSS	CM043863.1	12270001	12280000	0.0	125	0	14900	100
BBBB	SSSS	CM043863.1	12270001	12280000	0.0	125	0	20280	2220
BBSS	SSSS	CM043863.1	12270001	12280000	0.0	125	0	24160	2840
BBBB	BBSS	CM043863.1	12280001	12290000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12280001	12290000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12280001	12290000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12290001	12300000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12290001	12300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12290001	12300000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12300001	12310000	0.0	103	0	16776	5472
BBBB	SSSS	CM043863.1	12300001	12310000	0.0019736842105263	103	36	18240	300
BBBB	BBSS	CM043863.1	12300001	12310000	0.0016806722689075	103	16	9520	2840
BBBB	BBSS	CM043863.1	12310001	12320000	0.0006303126350669	976	70	111056	6064
BBBB	SSSS	CM043863.1	12310001	12320000	0.0006506180871828	976	108	165996	9684
BBSS	SSSS	CM043863.1	12310001	12320000	8.573878250928836e-05	976	18	209940	876
BBBB	BBSS	CM043863.1	12320001	12330000	0.0013894034827713	410	60	43184	6016
BBBB	SSSS	CM043863.1	12320001	12330000	0.0018445490395623	410	116	62888	10912
BBSS	SSSS	CM043863.1	12320001	12330000	0.0004724558253803	410	40	84664	3896
BBBB	BBSS	CM043863.1	12330001	12340000	0.0	226	0	25700	1420
BBSS	SSSS	CM043863.1	12330001	12340000	0.0	226	0	46260	2556
BBBB	SSSS	CM043863.1	12330001	12340000	0.0	226	0	40680	0
BBBB	SSSS	CM043863.1	12340001	12350000	0.0	814	0	142916	3604
BBSS	SSSS	CM043863.1	12340001	12350000	0.000216476247745	814	36	166300	9524
BBBB	BBSS	CM043863.1	12340001	12350000	0.0002197802197802	814	20	91000	6680
BBBB	BBSS	CM043863.1	12350001	12360000	0.0009797198001371	391	40	40828	6092
BBBB	SSSS	CM043863.1	12350001	12360000	0.0011462777813156	391	72	62812	7568
BBSS	SSSS	CM043863.1	12350001	12360000	0.0	391	0	81568	2888
BBBB	BBSS	CM043863.1	12360001	12370000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12360001	12370000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12360001	12370000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12370001	12380000	0.0023731048121292	437	216	91020	3372
BBBB	SSSS	CM043863.1	12370001	12380000	0.002304	437	144	62500	16160
BBBB	BBSS	CM043863.1	12370001	12380000	0.0017550702028081	437	72	41024	11416
BBSS	SSSS	CM043863.1	12380001	12390000	0.0	11	0	1848	528
BBBB	SSSS	CM043863.1	12380001	12390000	0.0	11	0	1540	440
BBBB	BBSS	CM043863.1	12380001	12390000	0.0	11	0	1320	0
BBSS	SSSS	CM043863.1	12390001	12400000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12390001	12400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12390001	12400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12400001	12410000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12400001	12410000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12400001	12410000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12410001	12420000	0.0049435028248587	59	56	11328	1416
BBBB	BBSS	CM043863.1	12410001	12420000	0.001412429378531	59	8	5664	1416
BBBB	SSSS	CM043863.1	12410001	12420000	0.0042372881355932	59	32	7552	3068
BBSS	SSSS	CM043863.1	12420001	12430000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12420001	12430000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12420001	12430000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12430001	12440000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12430001	12440000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12430001	12440000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12440001	12450000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12440001	12450000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12440001	12450000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12450001	12460000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12450001	12460000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12450001	12460000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12460001	12470000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12460001	12470000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12460001	12470000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12470001	12480000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12470001	12480000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12470001	12480000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12480001	12490000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12480001	12490000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12480001	12490000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12490001	12500000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12490001	12500000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12490001	12500000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12500001	12510000	0.0083435671458498	361	462	55372	9608
BBBB	BBSS	CM043863.1	12500001	12510000	0.0060731000668598	361	218	35896	7424
BBSS	SSSS	CM043863.1	12500001	12510000	0.00330077286389	361	246	74528	3448
BBBB	BBSS	CM043863.1	12510001	12520000	0.0021440057173485	227	48	22388	4852
BBBB	SSSS	CM043863.1	12510001	12520000	0.0042598509052183	227	144	33804	7056
BBSS	SSSS	CM043863.1	12510001	12520000	0.0024044883783061	227	108	44916	4116
BBBB	BBSS	CM043863.1	12520001	12530000	0.0048124518754812	788	350	72728	21832
BBBB	SSSS	CM043863.1	12520001	12530000	0.0076844262295081	788	930	121024	20816
BBSS	SSSS	CM043863.1	12520001	12530000	0.0037830047866591	788	588	155432	14776
BBBB	BBSS	CM043863.1	12530001	12540000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12530001	12540000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12530001	12540000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12540001	12550000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12540001	12550000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12540001	12550000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12550001	12560000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12550001	12560000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12550001	12560000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12560001	12570000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12560001	12570000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12560001	12570000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12570001	12580000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12570001	12580000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12570001	12580000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12580001	12590000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12580001	12590000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12580001	12590000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12590001	12600000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12590001	12600000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12590001	12600000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12600001	12610000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12600001	12610000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12600001	12610000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12610001	12620000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12610001	12620000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12610001	12620000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12620001	12630000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12620001	12630000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12620001	12630000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12630001	12640000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12630001	12640000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12630001	12640000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12640001	12650000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12640001	12650000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12640001	12650000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12650001	12660000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12650001	12660000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12650001	12660000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12660001	12670000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12660001	12670000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12660001	12670000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12670001	12680000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12670001	12680000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12670001	12680000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	12680001	12690000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	12680001	12690000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12680001	12690000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	12690001	12700000	0.001192495230019	353	90	75472	776
BBBB	BBSS	CM043863.1	12690001	12700000	0.0014306857424765	353	58	40540	1820
BBBB	SSSS	CM043863.1	12690001	12700000	0.0011765474867638	353	72	61196	2344
BBSS	SSSS	CM043863.1	12700001	12710000	0.0003545913006934	773	54	152288	14680
BBBB	BBSS	CM043863.1	12700001	12710000	0.0012828897720984	773	102	79508	13252
BBBB	SSSS	CM043863.1	12700001	12710000	0.0014028743336346	773	180	128308	10832
BBSS	SSSS	CM043863.1	12710001	12720000	0.0027056277056277	154	90	33264	0
BBBB	SSSS	CM043863.1	12710001	12720000	0.0027586206896551	154	72	26100	1620
BBBB	BBSS	CM043863.1	12710001	12720000	0.0033333333333333	154	58	17400	1080
BBSS	SSSS	CM043863.1	12720001	12730000	0.0059815950920245	412	468	78240	10752
BBBB	SSSS	CM043863.1	12720001	12730000	0.0128067700987306	412	908	70900	3260
BBBB	BBSS	CM043863.1	12720001	12730000	0.0058784800601956	412	250	42528	6912
BBBB	BBSS	CM043863.1	12730001	12740000	0.0	636	0	67664	8656
BBSS	SSSS	CM043863.1	12730001	12740000	0.0	636	0	121028	16348
BBBB	SSSS	CM043863.1	12730001	12740000	0.0	636	0	110624	3856
BBBB	BBSS	CM043863.1	12740001	12750000	0.0003769033619779	764	30	79596	12084
BBBB	SSSS	CM043863.1	12740001	12750000	0.0003327839756592	764	42	126208	11312
BBSS	SSSS	CM043863.1	12740001	12750000	0.0001812767059432	764	28	154460	10564
BBBB	SSSS	CM043863.1	12750001	12760000	0.0	823	0	139224	8916
BBBB	BBSS	CM043863.1	12750001	12760000	0.0	823	0	90920	7840
BBSS	SSSS	CM043863.1	12750001	12760000	0.0	823	0	168524	9244
BBBB	BBSS	CM043863.1	12760001	12770000	0.0109649122807017	76	60	5472	3648
BBBB	SSSS	CM043863.1	12760001	12770000	0.0109649122807017	76	90	8208	5472
BBSS	SSSS	CM043863.1	12760001	12770000	0.0	76	0	16416	0
BBBB	SSSS	CM043863.1	12770001	12780000	0.0	865	0	145816	9884
BBSS	SSSS	CM043863.1	12770001	12780000	0.0	865	0	181940	4900
BBBB	BBSS	CM043863.1	12770001	12780000	0.0	865	0	96536	7264
BBBB	BBSS	CM043863.1	12780001	12790000	0.0002090936739659	1804	44	210432	6048
