gene_id	chr	start	stop	gene
ENSMUSG00000098082	17	40854036	40868141	Gm20574
ENSMUSG00000054951	17	40875482	40880559	9130008F23Rik
ENSMUSG00000091043	17	40904618	40914350	Glyatl3
ENSMUSG00000088473	17	40917540	40917687	Gm23078
ENSMUSG00000023919	17	40923051	40935047	Cenpq
ENSMUSG00000023921	17	40934685	40961988	Mut
ENSMUSG00000117119	17	41006048	41006306	AC121875.2
ENSMUSG00000117272	17	41059652	41060057	AC121875.4
ENSMUSG00000117210	17	41071123	41140201	AC121875.3
ENSMUSG00000117062	17	41101038	41102228	AC121875.1
ENSMUSG00000098030	17	41345997	41346997	Gm6771
ENSMUSG00000117001	17	41662393	41663688	AC124237.1
ENSMUSG00000042256	17	42315947	42505077	Ptchd4
ENSMUSG00000043972	17	42556783	42611395	Opn5
ENSMUSG00000023918	17	42656891	42692284	Adgrf4
ENSMUSG00000057899	17	42708936	42742179	Adgrf2
ENSMUSG00000117163	17	42727173	42728036	AC117257.1
ENSMUSG00000061665	17	42792951	42876665	Cd2ap
ENSMUSG00000023915	17	43016555	43089189	Tnfrsf21
ENSMUSG00000117011	17	43146041	43158291	CT486005.1
ENSMUSG00000041293	17	43270329	43324737	Adgrf1
ENSMUSG00000056492	17	43360451	43459557	Adgrf5
ENSMUSG00000064582	17	43454255	43454397	Gm25135
ENSMUSG00000023914	17	43474324	43502812	Mep1a
ENSMUSG00000096140	17	43534188	43543639	Ankrd66
ENSMUSG00000023913	17	43568098	43612201	Pla2g7
ENSMUSG00000090307	17	43588340	43592442	1700071M16Rik
ENSMUSG00000040140	17	43615335	43630299	Tdrd6
ENSMUSG00000023912	17	43641891	43667214	Slc25a27
ENSMUSG00000023963	17	43667425	43751431	Cyp39a1
ENSMUSG00000084474	17	43698363	43698552	Gm25783
ENSMUSG00000039601	17	43801351	44039516	Rcan2
ENSMUSG00000088576	17	43961556	43961841	Gm24532
ENSMUSG00000023960	17	44078813	44086567	Enpp5
ENSMUSG00000023961	17	44096308	44105809	Enpp4
ENSMUSG00000023959	17	44188584	44280172	Clic5
ENSMUSG00000117106	17	44366568	44367903	AC153418.1
ENSMUSG00000039153	17	44495987	44814797	Runx2
ENSMUSG00000090048	17	44561990	44563172	Runx2os3
ENSMUSG00000070209	17	44641025	44641143	n-R5s27
ENSMUSG00000089849	17	44710222	44713925	Runx2os2
ENSMUSG00000073394	17	44735845	44737612	Runx2os1
ENSMUSG00000038954	17	44777152	45119290	Supt3
ENSMUSG00000117326	17	44879770	44880295	AC154500.1
ENSMUSG00000117044	17	45147237	45151629	AC164546.1
ENSMUSG00000117217	17	45163230	45164168	AC164546.2
ENSMUSG00000096425	17	45209966	45210091	Gm24979
ENSMUSG00000023932	17	45391884	45433737	Cdc5l
ENSMUSG00000097119	17	45433598	45442544	B230354K17Rik
ENSMUSG00000023935	17	45440578	45475415	Spats1
ENSMUSG00000061242	17	45465788	45466270	Gm9104
ENSMUSG00000023938	17	45506841	45520843	Aars2
ENSMUSG00000023949	17	45523434	45542680	Tcte1
ENSMUSG00000096847	17	45541952	45549677	Tmem151b
ENSMUSG00000023947	17	45555703	45563169	Nfkbie
ENSMUSG00000037089	17	45563874	45567671	Slc35b2
ENSMUSG00000023944	17	45567775	45573271	Hsp90ab1
ENSMUSG00000023942	17	45585200	45599606	Slc29a1
ENSMUSG00000067389	17	45586120	45588377	Gm17080
ENSMUSG00000079471	17	45600971	45602102	Mymx
ENSMUSG00000065743	17	45620679	45620759	Gm25008
ENSMUSG00000058626	17	45630204	45659325	Capn11
ENSMUSG00000036026	17	45660171	45686905	Tmem63b
ENSMUSG00000086472	17	45663519	45666209	Gm16172
ENSMUSG00000023939	17	45686322	45698495	Mrpl14
ENSMUSG00000094690	17	45732864	45733844	1600014C23Rik
ENSMUSG00000097727	17	45734506	45788594	F630040K05Rik
ENSMUSG00000117139	17	45806204	45822323	AC165259.1
ENSMUSG00000117085	17	45879850	45881452	AC127690.3
ENSMUSG00000117048	17	45885346	45888630	AC127690.2
ENSMUSG00000117040	17	45961859	45963849	AC127690.1
ENSMUSG00000023951	17	46016993	46032369	Vegfa
ENSMUSG00000117287	17	46067335	46084266	AC110562.2
ENSMUSG00000117109	17	46094503	46094671	AC110562.1
ENSMUSG00000023967	17	46110986	46128910	Mrps18a
ENSMUSG00000023966	17	46122035	46144216	Rsph9
ENSMUSG00000034509	17	46147387	46153553	Mad2l1bp
ENSMUSG00000023952	17	46161032	46169370	Gtpbp2
ENSMUSG00000023953	17	46171355	46202645	Polh
ENSMUSG00000067150	17	46202782	46243598	Xpo5
ENSMUSG00000076141	17	46231531	46231619	Mir693
ENSMUSG00000095740	17	46232725	46232831	Gm22474
ENSMUSG00000067148	17	46243920	46248054	Polr1c
ENSMUSG00000071074	17	46248080	46252537	Yipf3
ENSMUSG00000071073	17	46253531	46257315	Lrrc73
ENSMUSG00000012296	17	46257851	46283026	Tjap1
ENSMUSG00000097390	17	46273479	46280060	Gm26785
ENSMUSG00000047428	17	46297421	46303271	Dlk2
ENSMUSG00000032842	17	46303221	46328352	Abcc10
ENSMUSG00000015597	17	46383731	46420920	Zfp318
ENSMUSG00000065808	17	46403875	46404198	Gm23037
ENSMUSG00000117269	17	46407004	46407484	AC151275.1
ENSMUSG00000023968	17	46428926	46431776	Crip3
ENSMUSG00000067144	17	46432183	46438457	Slc22a7
ENSMUSG00000091742	17	46439578	46440097	Gm5093
ENSMUSG00000015599	17	46442448	46487675	Ttbk1
ENSMUSG00000097560	17	46471501	46825221	Gm26904
ENSMUSG00000114244	17	46476507	46477659	Gm47119
ENSMUSG00000040658	17	46496711	46499624	Dnph1
ENSMUSG00000040327	17	46500572	46546388	Cul9
ENSMUSG00000015605	17	46548329	46556175	Srf
ENSMUSG00000106514	17	46553827	46553889	Mir6976
ENSMUSG00000023972	17	46564471	46629504	Ptk7
ENSMUSG00000003546	17	46630624	46646022	Klc4
ENSMUSG00000002767	17	46646229	46650139	Mrpl2
ENSMUSG00000038545	17	46650337	46664364	Cul7
ENSMUSG00000023971	17	46666324	46674352	Rrp36
ENSMUSG00000063576	17	46674550	46680914	Klhdc3
ENSMUSG00000002768	17	46678793	46683111	Mea1
ENSMUSG00000059409	17	46682991	46705111	Ppp2r5d
ENSMUSG00000002763	17	46711463	46725541	Pex6
ENSMUSG00000002769	17	46725664	46729168	Gnmt
ENSMUSG00000023973	17	46735705	46752214	Cnpy3
ENSMUSG00000036858	17	46755663	46763712	Ptcra
ENSMUSG00000062619	17	46772635	46773396	2310039H08Rik
ENSMUSG00000063888	17	46773907	46782672	Rpl7l1
ENSMUSG00000036568	17	46798120	46858482	Bicral
ENSMUSG00000036430	17	46890684	46891847	Tbcc
ENSMUSG00000023978	17	46910459	46924933	Prph2
ENSMUSG00000023977	17	46928295	47010556	Ubr2
ENSMUSG00000084572	17	46992623	46992916	Gm23657
ENSMUSG00000091775	17	47016697	47016955	Gm16494
ENSMUSG00000062472	17	47042587	47043039	Gm4945
ENSMUSG00000064043	17	47140875	47361958	Trerf1
ENSMUSG00000089208	17	47290956	47291028	Gm26216
ENSMUSG00000034729	17	47368887	47381417	Mrps10
ENSMUSG00000023979	17	47385393	47392967	Guca1b
ENSMUSG00000023982	17	47394558	47400584	Guca1a
ENSMUSG00000096361	17	47410363	47410737	Gm5814
ENSMUSG00000047150	17	47412734	47437376	1700001C19Rik
ENSMUSG00000034382	17	47436615	47470638	AI661453
ENSMUSG00000023980	17	47483364	47502292	Taf8
ENSMUSG00000034165	17	47505051	47599691	Ccnd3
ENSMUSG00000023988	17	47599331	47611492	Bysl
ENSMUSG00000092558	17	47611582	47624418	Med20
ENSMUSG00000023984	17	47611589	47683861	Gm20517
ENSMUSG00000083672	17	47620771	47622339	Kpna2-ps
ENSMUSG00000090115	17	47630690	47686738	Usp49
ENSMUSG00000033475	17	47686646	47688386	Tomm6
ENSMUSG00000079444	17	47686739	47694455	Gm21981
ENSMUSG00000084880	17	47687610	47691083	Tomm6os
ENSMUSG00000096549	17	47688517	47694736	Prickle4
ENSMUSG00000023266	17	47689030	47704286	Frs3
ENSMUSG00000086930	17	47699971	47701996	Frs3os
ENSMUSG00000023987	17	47726842	47734482	Pgc
ENSMUSG00000023990	17	47737030	47792419	Tfeb
ENSMUSG00000032717	17	47815328	47834691	Mdfi
ENSMUSG00000065027	17	47840816	47840985	Gm25201
ENSMUSG00000064748	17	47848834	47848952	n-R5s28
ENSMUSG00000023991	17	47867133	47924645	Foxp4
ENSMUSG00000085932	17	47922378	47923429	Gm15556
ENSMUSG00000084288	17	47936090	47936446	Gm5228
ENSMUSG00000082492	17	48003379	48003572	Gm14871
ENSMUSG00000094928	17	48036745	48038293	1700122O11Rik
ENSMUSG00000117308	17	48055995	48056147	CAAA01091008.1
ENSMUSG00000117334	17	48064789	48090378	CAAA01189291.2
ENSMUSG00000021545	17	48089319	48090918	1700067P10Rik
ENSMUSG00000117157	17	48092779	48095632	CAAA01189291.1
ENSMUSG00000073386	17	48125605	48146268	9830107B12Rik
ENSMUSG00000117266	17	48141724	48141903	CAAA01087686.1
ENSMUSG00000043939	17	48149126	48167275	A530064D06Rik
ENSMUSG00000042265	17	48232768	48246924	Trem1
ENSMUSG00000117318	17	48238211	48240641	AC241601.2
ENSMUSG00000041754	17	48247777	48258841	Trem3
ENSMUSG00000051682	17	48264295	48275360	Treml4
ENSMUSG00000071068	17	48299498	48312533	Treml2
ENSMUSG00000043740	17	48316141	48327024	B430306N03Rik
ENSMUSG00000023992	17	48346401	48354147	Trem2
ENSMUSG00000023993	17	48359916	48367176	Treml1
ENSMUSG00000023994	17	48386885	48409906	Nfya
ENSMUSG00000040771	17	48410014	48417266	Oard1
ENSMUSG00000117104	17	48417280	48421634	AC166164.1
ENSMUSG00000040694	17	48419231	48432930	Apobec2
ENSMUSG00000023995	17	48447907	48451522	Tspo2
ENSMUSG00000043592	17	48454901	48539714	Unc5cl
ENSMUSG00000117019	17	48556733	48572187	AC165291.1
ENSMUSG00000077708	17	48617823	48617954	Gm24071
ENSMUSG00000088483	17	48692450	48692707	Gm23642
ENSMUSG00000110276	17	48730399	48738746	Gm45330
ENSMUSG00000040490	17	48932379	49097588	Lrfn2
ENSMUSG00000105424	17	49096289	49096433	Gm44304
ENSMUSG00000101012	17	49112263	49113535	1700008K24Rik
ENSMUSG00000117115	17	49164711	49165758	AC154247.1
ENSMUSG00000064541	17	49292742	49292901	Gm22978
ENSMUSG00000117221	17	49304479	49312960	AC104866.2
ENSMUSG00000117198	17	49329903	49331496	AC104866.1
ENSMUSG00000092268	17	49427938	49429240	Gm20540
ENSMUSG00000064120	17	49428362	49455435	Mocs1
ENSMUSG00000040260	17	49456022	49564343	Daam2
ENSMUSG00000023999	17	49615136	49909847	Kif6
ENSMUSG00000090012	17	49817626	49821825	Gm16555
ENSMUSG00000090227	17	49894742	49895967	Gm16554
ENSMUSG00000117173	17	49930028	49930151	AC114824.2
ENSMUSG00000117034	17	49931075	49931318	AC114824.1
ENSMUSG00000039316	17	49992257	50190674	Rftn1
ENSMUSG00000117117	17	50114019	50117459	AC132235.2
ENSMUSG00000104256	17	50210135	50219642	Gm37173
ENSMUSG00000117138	17	50212751	50214206	AC132235.3
ENSMUSG00000117077	17	50227643	50228369	AC132235.1
ENSMUSG00000117009	17	50235072	50236556	AL592112.1
ENSMUSG00000067103	17	50239208	50246316	AY702103
ENSMUSG00000010592	17	50279395	50293636	Dazl
ENSMUSG00000117222	17	50339252	50398475	AC060761.1
ENSMUSG00000038910	17	50509403	50688484	Plcl2
ENSMUSG00000044645	17	50698688	50699443	Gm7334
ENSMUSG00000023923	17	50733124	51179352	Tbc1d5
ENSMUSG00000084583	17	50916925	50917041	Gm25177
ENSMUSG00000117168	17	51236771	51237062	AC110168.1
ENSMUSG00000117204	17	51425209	51435838	AC154488.1
ENSMUSG00000117041	17	51484292	51484721	AC151267.1
ENSMUSG00000117181	17	51534277	51534858	AC151267.2
ENSMUSG00000023927	17	51736187	51833290	Satb1
ENSMUSG00000102973	17	51745529	51748684	E430014B02Rik
ENSMUSG00000102212	17	51757295	51761621	C230085N15Rik
ENSMUSG00000103779	17	51766643	51771443	Gm36931
ENSMUSG00000102744	17	51791470	51793461	5830444F18Rik
ENSMUSG00000103216	17	51796017	51799190	Gm37248
ENSMUSG00000103753	17	51832819	51834723	Gm6934
ENSMUSG00000103358	17	51842861	51846114	Gm37593
ENSMUSG00000102600	17	51850239	51852525	Gm37266
ENSMUSG00000103378	17	51859167	51863217	Gm37176
ENSMUSG00000117175	17	51882727	51965257	AC161258.2
ENSMUSG00000100150	17	51986415	52163976	Gm19585
ENSMUSG00000117170	17	52008967	52009569	AC161258.1
ENSMUSG00000117076	17	52304567	52326582	CT033752.2
ENSMUSG00000117033	17	52312191	52350056	CT033752.1
ENSMUSG00000117035	17	52452575	52461765	AC121600.1
ENSMUSG00000098552	17	52592981	52602660	Gm27217
ENSMUSG00000035580	17	52602709	52979194	Kcnh8
ENSMUSG00000117244	17	53196451	53198567	AC126254.3
ENSMUSG00000117194	17	53245963	53246341	AC126254.2
ENSMUSG00000117089	17	53303988	53304407	AC126254.1
ENSMUSG00000117248	17	53354512	53354821	AC122481.2
ENSMUSG00000117241	17	53359927	53361889	AC122481.1
ENSMUSG00000023931	17	53398889	53463321	Efhb
ENSMUSG00000117111	17	53466649	53467315	AC165960.1
ENSMUSG00000017831	17	53479234	53507680	Rab5a
ENSMUSG00000117128	17	53496081	53500946	AC165960.2
ENSMUSG00000044957	17	53507460	53539451	Pp2d1
ENSMUSG00000000708	17	53566861	53672720	Kat2b
ENSMUSG00000096517	17	53598181	53598663	Gm6919
ENSMUSG00000023940	17	53674786	53689333	Sgo1
ENSMUSG00000107430	17	53699706	53700472	Gm31532
ENSMUSG00000107684	17	53702320	53702972	Rab5a-ps
ENSMUSG00000062036	17	53716509	53733843	4932415M13Rik
ENSMUSG00000117211	17	53734511	53734857	AC162800.1
ENSMUSG00000106327	17	53746117	53747117	Ckb-ps2
ENSMUSG00000105075	17	53774759	53775142	Mark1-ps2
ENSMUSG00000104949	17	53788923	53789261	Hcfc1r1-ps2
ENSMUSG00000105885	17	53802860	53803479	Sult1c2-ps2
ENSMUSG00000023122	17	53829637	53846339	Sult1c2
ENSMUSG00000021631	17	53866715	53867020	Mrps36-ps1
ENSMUSG00000105732	17	53874990	53875550	Sult1c2-ps1
ENSMUSG00000105235	17	53890590	53890935	Hcfc1r1-ps1
ENSMUSG00000105921	17	53911936	53912319	Mark4-ps
ENSMUSG00000105147	17	53940979	53942105	Ckb-ps1
ENSMUSG00000105473	17	53948349	53949065	Mark1-ps1
ENSMUSG00000023943	17	53961615	53990674	Sult1c1
ENSMUSG00000104810	17	54002372	54003332	Gm5684
ENSMUSG00000102572	17	54223513	54223838	Gm37966
ENSMUSG00000023945	17	54273590	54299034	Slc5a7
ENSMUSG00000117006	17	54346540	54347593	CT571242.1
ENSMUSG00000099747	17	54352583	54370074	1700025K24Rik
ENSMUSG00000117149	17	54354718	54355159	CT571242.2
ENSMUSG00000090704	17	54419680	54420841	Trp53-ps
ENSMUSG00000117316	17	54507415	54508222	CT009736.1
ENSMUSG00000089514	17	54651936	54652072	Gm26291
ENSMUSG00000117132	17	54852562	54860472	AC154423.1
ENSMUSG00000117340	17	55063412	55063999	AC154343.2
ENSMUSG00000117249	17	55143175	55143546	AC110514.2
ENSMUSG00000117283	17	55247730	55248636	AC154679.4
ENSMUSG00000090790	17	55321612	55321817	Gm17377
ENSMUSG00000117090	17	55388244	55388707	CT009635.5
ENSMUSG00000024172	17	55445382	55514581	St6gal2
ENSMUSG00000097095	17	55557166	55563507	Gm26547
ENSMUSG00000091504	17	55590370	55625192	Vmn2r118
ENSMUSG00000024174	17	55651951	55712628	Pot1b
ENSMUSG00000088499	17	55661637	55661741	Gm22654
ENSMUSG00000117237	17	55700407	55701817	AC154443.2
ENSMUSG00000032915	17	55749984	55853662	Adgre4
ENSMUSG00000117045	17	55767886	55768471	CT573084.1
ENSMUSG00000093740	17	55850482	55851129	Gm18417
ENSMUSG00000057835	17	55864892	55878930	Zfp119a
ENSMUSG00000003198	17	55892093	55898928	Zfp959
ENSMUSG00000059912	17	55915403	55915870	Rpl21-ps6
ENSMUSG00000062101	17	55938381	55949500	Zfp119b
ENSMUSG00000003206	17	55952640	55957022	Ebi3
ENSMUSG00000097077	17	55954771	55959381	Gm16712
ENSMUSG00000003208	17	55959099	55968285	Yju2
ENSMUSG00000039154	17	55970467	55976625	Shd
ENSMUSG00000011589	17	55986509	55996881	Fsd1
ENSMUSG00000038781	17	55997077	56005584	Stap2
ENSMUSG00000003199	17	56005711	56016790	Mpnd
ENSMUSG00000084755	17	56014283	56014544	Gm16276
ENSMUSG00000003200	17	56016750	56036635	Sh3gl1
ENSMUSG00000002835	17	56040439	56072289	Chaf1a
ENSMUSG00000019578	17	56067045	56075028	Ubxn6
ENSMUSG00000002833	17	56079634	56100607	Hdgfl2
ENSMUSG00000002831	17	56100591	56109803	Plin4
ENSMUSG00000011305	17	56111601	56117596	Plin5
ENSMUSG00000037095	17	56119678	56122001	Lrg1
ENSMUSG00000001227	17	56123085	56140343	Sema6b
ENSMUSG00000044469	17	56162477	56173955	Tnfaip8l1
ENSMUSG00000106418	17	56172013	56172125	Gm44397
ENSMUSG00000019579	17	56175744	56183920	Mydgf
ENSMUSG00000001229	17	56186807	56218905	Dpp9
ENSMUSG00000117176	17	56238909	56239361	AC026385.2
ENSMUSG00000117172	17	56241716	56242805	AC026385.1
ENSMUSG00000065491	17	56242988	56243098	Mir7b
ENSMUSG00000043683	17	56256810	56263610	Fem1a
ENSMUSG00000047123	17	56269319	56276786	Ticam1
ENSMUSG00000024197	17	56277476	56292873	Plin3
ENSMUSG00000073380	17	56294111	56300286	Arrdc5
ENSMUSG00000001228	17	56303321	56323486	Uhrf1
ENSMUSG00000024201	17	56326062	56402870	Kdm4b
ENSMUSG00000013236	17	56412426	56476483	Ptprs
ENSMUSG00000098339	17	56418846	56418909	Mir6977
ENSMUSG00000044526	17	56511248	56512431	Znrf4
ENSMUSG00000110218	17	56551414	56554387	Gm20219
ENSMUSG00000042625	17	56560965	56584585	Safb2
ENSMUSG00000071054	17	56584825	56606294	Safb
ENSMUSG00000049760	17	56607452	56609771	2410015M20Rik
ENSMUSG00000057863	17	56613416	56614243	Rpl36
ENSMUSG00000041168	17	56614297	56626887	Lonp1
ENSMUSG00000040828	17	56628143	56664456	Catsperd
ENSMUSG00000002372	17	56673294	56711764	Ranbp3
ENSMUSG00000054723	17	56713936	56718022	Vmac
ENSMUSG00000002379	17	56717767	56722141	Ndufa11
ENSMUSG00000117146	17	56734228	56739292	Fut4-ps1
ENSMUSG00000039481	17	56751325	56757530	Nrtn
ENSMUSG00000007603	17	56764757	56770093	Dus3l
ENSMUSG00000090273	17	56770250	56772208	Prr22
ENSMUSG00000024206	17	56775897	56831013	Rfx2
ENSMUSG00000024207	17	56843103	56874447	Acsbg2
ENSMUSG00000024209	17	56875477	56888904	1700061G19Rik
ENSMUSG00000024212	17	56892611	56935415	Mllt1
ENSMUSG00000045019	17	56953490	56982126	Acer1
ENSMUSG00000117245	17	56958320	56959424	AC073683.1
ENSMUSG00000002660	17	56990305	56996188	Clpp
ENSMUSG00000002661	17	56997339	56999322	Alkbh7
ENSMUSG00000002664	17	56999457	57000018	Pspn
ENSMUSG00000002658	17	57003405	57011288	Gtf2f1
ENSMUSG00000109739	17	57011469	57021113	Gm17949
ENSMUSG00000007670	17	57021051	57031522	Khsrp
ENSMUSG00000011486	17	57032773	57041654	Slc25a41
ENSMUSG00000091390	17	57041775	57047143	Gm17168
ENSMUSG00000046329	17	57043711	57059863	Slc25a23
ENSMUSG00000044279	17	57059105	57065918	Crb3
ENSMUSG00000002668	17	57065905	57078514	Dennd1c
ENSMUSG00000117297	17	57068260	57069360	CT571247.2
ENSMUSG00000062591	17	57080066	57087782	Tubb4a
ENSMUSG00000079414	17	57091370	57105942	Gm11110
ENSMUSG00000035678	17	57105325	57107757	Tnfsf9
ENSMUSG00000117064	17	57115118	57115447	CT571247.1
ENSMUSG00000019489	17	57145997	57149777	Cd70
ENSMUSG00000005824	17	57189492	57194177	Tnfsf14
ENSMUSG00000024164	17	57203970	57228136	C3
ENSMUSG00000099066	17	57217172	57217228	Mir6978
ENSMUSG00000005823	17	57234635	57248446	Gpr108
ENSMUSG00000019487	17	57249455	57263665	Trip10
ENSMUSG00000034116	17	57279100	57328031	Vav1
ENSMUSG00000004730	17	57358691	57483527	Adgre1
ENSMUSG00000090655	17	57506453	57545505	Vmn2r120
ENSMUSG00000117223	17	57557266	57557965	CT010448.1
ENSMUSG00000095330	17	57741767	57742219	Gm21834
ENSMUSG00000117082	17	57741799	57743071	CT025622.2
ENSMUSG00000084428	17	57747565	57747676	Gm25102
ENSMUSG00000117022	17	57756163	57757022	CT025622.1
ENSMUSG00000038048	17	57769570	58410355	Cntnap5c
ENSMUSG00000071052	17	57838430	57839221	Rpl7a-ps5
ENSMUSG00000117281	17	58462325	58462516	AC118684.1
ENSMUSG00000117271	17	58579030	58579967	AC107765.2
ENSMUSG00000117188	17	58583092	58583635	AC107765.1
ENSMUSG00000046952	17	58593614	58594840	Gm5815
ENSMUSG00000117100	17	58680347	58836041	CT009580.1
ENSMUSG00000117298	17	58803053	58803626	CT009580.2
ENSMUSG00000024227	17	58878808	58991375	Pdzph1
ENSMUSG00000086594	17	58996251	59024981	Nudt12os
ENSMUSG00000024228	17	58999618	59013372	Nudt12
ENSMUSG00000077629	17	59225723	59225843	Gm23769
ENSMUSG00000077562	17	59569559	59569665	Gm23203
ENSMUSG00000117184	17	59599141	59599636	AC154787.2
ENSMUSG00000117178	17	59656595	59657060	AC154787.1
ENSMUSG00000117191	17	59855217	59952886	AC154244.1
ENSMUSG00000101606	17	60001418	60130875	Gm29051
ENSMUSG00000064732	17	60486007	60486169	Gm23447
ENSMUSG00000117112	17	60490542	60491053	AC121864.1
ENSMUSG00000117134	17	60615767	60616592	AC117217.1
ENSMUSG00000117288	17	60739233	60739578	AC117217.2
ENSMUSG00000117036	17	60943877	60958878	AC125184.1
ENSMUSG00000117320	17	61016618	61017365	AC122140.1
ENSMUSG00000089610	17	61259651	61259946	Gm23773
ENSMUSG00000093761	17	61360573	61361614	Obox6-ps1
ENSMUSG00000117016	17	61397310	61398246	AC126448.1
ENSMUSG00000098123	17	61780915	61781632	Gm4518
ENSMUSG00000098156	17	61781683	61781967	Gm27023
ENSMUSG00000117160	17	61872375	61872654	AC151473.1
ENSMUSG00000117066	17	62384258	62436057	AC114006.1
ENSMUSG00000064570	17	62456987	62457120	Gm25800
ENSMUSG00000048915	17	62604184	62881317	Efna5
ENSMUSG00000023965	17	63057452	63500017	Fbxl17
ENSMUSG00000089586	17	63096890	63097000	Gm25348
ENSMUSG00000088853	17	63202738	63202854	Gm24730
ENSMUSG00000090565	17	63305446	63312973	4930405O22Rik
ENSMUSG00000091426	17	63346920	63347410	Gm17228
ENSMUSG00000093051	17	63347671	63347754	Gm24813
ENSMUSG00000117256	17	63570903	63571248	AC154779.4
ENSMUSG00000117225	17	63621905	63622256	AC154779.3
ENSMUSG00000117060	17	63627617	63627954	AC154779.2
ENSMUSG00000117014	17	63701836	63702490	AC154779.1
ENSMUSG00000000127	17	63863062	64139496	Fer
ENSMUSG00000045506	17	63863300	63863791	A930002H24Rik
ENSMUSG00000024083	17	64281005	64331916	Pja2
ENSMUSG00000080455	17	64321526	64321615	Gm24194
ENSMUSG00000098984	17	64440806	64440907	Mir6420
ENSMUSG00000073377	17	64514081	64555660	AU016765
ENSMUSG00000024085	17	64600736	64755110	Man2a1
ENSMUSG00000091160	17	64748850	64754096	Gm17133
ENSMUSG00000117105	17	64767111	64767931	AC154577.1
ENSMUSG00000024088	17	64832523	64836071	4930583I09Rik
ENSMUSG00000117203	17	64876201	64876924	AC161379.1
ENSMUSG00000077691	17	64944721	64944852	Gm25344
ENSMUSG00000117336	17	65168514	65169203	AC118608.1
ENSMUSG00000045036	17	65255999	65540782	Tmem232
ENSMUSG00000117012	17	65395738	65396290	AC154457.1
ENSMUSG00000117299	17	65427478	65429044	AC154457.2
ENSMUSG00000117300	17	65438128	65438697	AC154457.3
ENSMUSG00000092908	17	65509368	65509492	Gm25731
ENSMUSG00000117140	17	65513476	65513968	CT030729.1
ENSMUSG00000117158	17	65560385	65560776	CT030729.2
ENSMUSG00000024091	17	65578327	65613555	Vapa
ENSMUSG00000050612	17	65637507	65642168	Txndc2
ENSMUSG00000056515	17	65651729	65772752	Rab31
ENSMUSG00000117114	17	65661327	65661578	AC166058.1
ENSMUSG00000061950	17	65782573	65841926	Ppp4r1
ENSMUSG00000024096	17	65848418	65885798	Ralbp1
ENSMUSG00000117335	17	65885633	65887027	CT025659.3
ENSMUSG00000117250	17	65886420	65889035	CT025659.2
ENSMUSG00000117229	17	65905532	65916482	CT025659.1
ENSMUSG00000024098	17	65921972	65951226	Twsg1
ENSMUSG00000034647	17	65965698	66077089	Ankrd12
ENSMUSG00000117074	17	66005705	66006087	AC121299.1
ENSMUSG00000024099	17	66078638	66101559	Ndufv2
ENSMUSG00000094158	17	66086094	66086200	Gm23264
ENSMUSG00000117321	17	66094933	66095170	AC119957.1
ENSMUSG00000024101	17	66111545	66120503	Washc1
