Geneid,Chr,chr,Mouse_ID,Gene_name,Start,End,Length
Psun_G000025599,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026312,#N/A,1808250,1808437,771
Psun_G000025600,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,2020405,2020430,384
Psun_G000025601,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000037601,Nme1,2926827,2926966,282
Psun_G000025602,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026315,Serpinb8,3871950,3871961,1481
Psun_G000025603,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000062345,#N/A,3924841,3925379,2503
Psun_G000025604,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000067001,Serpinb7,4026556,4026933,753
Psun_G000025605,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026327,Serpinb11,4092824,4095840,3818
Psun_G000025606,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000044594,Serpinb3a,4152657,4152716,1758
Psun_G000025607,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000048775,Serpinb13,4179041,4179643,1368
Psun_G000025608,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000059956,Serpinb12,4218328,4219194,1771
Psun_G000025609,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000107493,#N/A,4252944,4253156,213
Psun_G000025610,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000067006,Serpinb5,4270746,4273210,3335
Psun_G000025611,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000009907,Vps4b,4349360,4350160,2088
Psun_G000025612,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000009907,Vps4b,4378072,4378095,426
Psun_G000025613,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000009905,Kdsr,4388846,4389014,967
Psun_G000025614,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,4419927,4420038,492
Psun_G000025615,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000057329,Bcl2,4427845,4428444,600
Psun_G000025616,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000057329,Bcl2,4431091,4431219,279
Psun_G000025617,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000044340,Phlpp1,4702277,4704327,2465
Psun_G000025618,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000038866,Zcchc2,5040087,5040305,525
Psun_G000025619,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000038866,Zcchc2,5040838,5040905,2658
Psun_G000025620,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026321,Tnfrsf11a,5226977,5228468,2236
Psun_G000025621,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026319,Relch,5294184,5294258,687
Psun_G000025622,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026319,Relch,5306414,5306500,3194
Psun_G000025623,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000056536,Pign,5370829,5371209,513
Psun_G000025624,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000056536,Pign,5409920,5410043,791
Psun_G000025625,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000047496,Rnf152,5697295,5697906,612
Psun_G000025626,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000050840,Cdh20,5963966,5964216,384
Psun_G000025627,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000050840,Cdh20,5990638,5990952,1332
Psun_G000025628,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000070695,Cntnap5a,8384509,8391920,7644
Psun_G000025629,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,10963141,10963275,228
Psun_G000025630,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,10963970,10964156,225
Psun_G000025631,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000022545,Ercc4,11159239,11159309,977
Psun_G000025632,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,11221136,11221303,261
Psun_G000025633,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026374,Tsn,11258443,11261125,3076
Psun_G000025634,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026377,Nifk,11282874,11283125,1653
Psun_G000025635,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000064302,Clasp1,11437552,11437706,3358
Psun_G000025636,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,11476949,11476999,302
Psun_G000025637,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000064302,Clasp1,11530871,11531130,2912
Psun_G000025638,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026380,Tfcp2l1,11555226,11555287,1260
Psun_G000025639,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000043483,Gm6863,11573132,11573439,585
Psun_G000025640,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000109336,Samd4b,11609092,11609225,666
Psun_G000025641,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000032661,Oas3,11701470,11701579,660
Psun_G000025642,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000048402,Gli2,11743134,11743530,546
Psun_G000025643,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000048402,Gli2,11744553,11746942,4665
Psun_G000025644,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000004451,Ralb,12330161,12330198,825
Psun_G000025645,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026383,Epb41l5,12386500,12390855,5003
Psun_G000025646,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026383,Epb41l5,12433154,12436598,4233
Psun_G000025647,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026383,Epb41l5,12471374,12471478,543
Psun_G000025648,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026384,Ptpn4,12493741,12494541,2820
Psun_G000025649,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026384,Ptpn4,12555151,12555275,348
Psun_G000025650,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036975,Tmem177,12679122,12681509,2539
Psun_G000025651,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000007867,Ift43,12687505,12687779,475
Psun_G000025652,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036962,Cfap221,12694021,12694320,1700
Psun_G000025653,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036962,Cfap221,12748116,12748214,525
Psun_G000025654,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026387,Sctr,12797181,12797276,826
Psun_G000025655,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,12817549,12817579,186
Psun_G000025656,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000050777,Tmem37,12821186,12822095,1321
Psun_G000025657,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026385,Dbi,12855400,12855645,1300
Psun_G000025658,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026388,3110009E18Rik,12885956,12886328,703
Psun_G000025659,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026389,Steap3,12953061,12955371,3583
Psun_G000025660,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036907,C1ql2,13061161,13061844,1438
Psun_G000025661,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026390,Marco,13187627,13187896,1558
Psun_G000025662,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000058665,En1,13295013,13295928,1678
Psun_G000025663,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000003721,Insig2,13942980,13943021,192
Psun_G000025664,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000003721,Insig2,13946230,13946271,654
Psun_G000025665,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000003721,Insig2,13959444,13959452,295
Psun_G000025666,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026339,Ccdc93,14044802,14044994,988
Psun_G000025667,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000050534,Htr5b,14090804,14090860,9395
Psun_G000025668,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000056832,Ttc26,14108055,14108355,465
Psun_G000025669,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000050534,Htr5b,14113547,14113882,1113
Psun_G000025670,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000001674,Ddx18,14144898,14145187,2346
Psun_G000025671,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000040123,Zmym5,14839192,14839430,564
Psun_G000025672,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036815,Dpp10,15378615,15383040,5375
Psun_G000025673,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036815,Dpp10,15398127,15398181,1505
Psun_G000025674,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,16958023,16958278,2414
Psun_G000025675,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000056342,Usp34,16995751,16995891,297
Psun_G000025676,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026341,Actr3,17108209,17109397,2232
Psun_G000025677,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026342,Slc35f5,17250283,17250984,2564
Psun_G000025678,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000049690,Nckap5,17632752,17632900,513
Psun_G000025679,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000049690,Nckap5,17667951,17668093,4313
Psun_G000025680,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036155,Mgat5,18809290,18809298,345
Psun_G000025681,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036155,Mgat5,18815799,18815806,348
Psun_G000025682,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026347,Tmem163,18900948,18901108,6206
Psun_G000025683,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026347,Tmem163,18910890,18910926,192
Psun_G000025684,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026347,Tmem163,19042922,19043040,932
Psun_G000025685,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026348,Acmsd,19081005,19082622,5349
Psun_G000025686,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026349,Ccnt2,19131922,19132122,6478
Psun_G000025687,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000051590,Map3k19,19153119,19153308,4086
Psun_G000025688,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036104,Rab3gap1,19192123,19192139,3885
Psun_G000025689,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000040752,Myh6,19259271,19259403,505
Psun_G000025690,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036086,Zranb3,19265599,19265742,1966
Psun_G000025691,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,19337403,19337665,447
Psun_G000025692,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000056211,R3hdm1,19400880,19401044,2088
Psun_G000025693,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000056211,R3hdm1,19447384,19447536,2048
Psun_G000025694,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000041229,Phf8,19470725,19470735,183
Psun_G000025695,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026353,Ubxn4,19481006,19481139,3571
Psun_G000025696,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026354,Lct,19507618,19507835,4836
Psun_G000025697,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026354,Lct,19529971,19530122,411
Psun_G000025698,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026355,Mcm6,19534614,19535113,2892
Psun_G000025699,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026356,Dars,19567524,19568599,2328
Psun_G000025700,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042581,Thsd7b,20975185,20975191,1740
Psun_G000025701,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026399,Cd55,21127538,21128874,2477
Psun_G000025702,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042554,Zp3r,21223808,21224078,961
Psun_G000025703,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042554,Zp3r,21235718,21235721,399
Psun_G000025704,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000029026,#N/A,21242286,21242400,591
Psun_G000025705,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000006764,Tph2,21258059,21258471,1779
Psun_G000025706,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000101904,#N/A,21288949,21289569,1242
Psun_G000025707,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,21298291,21298494,501
Psun_G000025708,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026409,Pfkfb2,21302848,21305836,5189
Psun_G000025709,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000036323,Srp72,21322784,21323057,702
Psun_G000025710,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000046404,Yod1,21324450,21324801,5742
Psun_G000025711,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042510,AA986860,21337822,21338037,2873
Psun_G000025712,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000027487,Cdk5rap1,21390778,21390918,1262
Psun_G000025713,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026417,Pigr,21409240,21409308,3573
Psun_G000025714,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042474,Fcmr,21445802,21448151,3350
Psun_G000025715,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026420,Il24,21457990,21458157,584
Psun_G000025716,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026416,#N/A,21476546,21476704,456
Psun_G000025717,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026220,Slc16a14,21492570,21492722,363
Psun_G000025718,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000016529,Il10,21548534,21548559,1006
Psun_G000025719,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000016528,Mapkapk2,21574714,21578601,5159
Psun_G000025720,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026427,Eif2d,21659948,21660059,715
Psun_G000025721,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026427,Eif2d,21664029,21664663,1477
Psun_G000025722,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026430,Rassf5,21678423,21680975,3312
Psun_G000025723,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,21681110,21681313,204
Psun_G000025724,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026430,Rassf5,21681972,21682058,183
Psun_G000025725,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,21742720,21742803,207
Psun_G000025726,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000102027,#N/A,21743654,21743765,1476
Psun_G000025727,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042349,Ikbke,21751887,21752049,1593
Psun_G000025728,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026425,Srgap2,21769483,21769592,705
Psun_G000025729,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,21771286,21771459,255
Psun_G000025730,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026425,Srgap2,21771698,21772081,2804
Psun_G000025731,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026425,Srgap2,21975413,21975788,673
Psun_G000025732,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000055184,Fam72a,21978356,21978727,778
Psun_G000025733,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026432,#N/A,22031113,22032072,960
Psun_G000025734,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026432,#N/A,22033624,22033629,351
Psun_G000025735,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000004552,Ctse,22053301,22053322,591
Psun_G000025736,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000004552,Ctse,22056423,22057055,1020
Psun_G000025737,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000004552,Ctse,22058452,22058485,1428
Psun_G000025738,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000052688,Rab7b,22074056,22074075,3213
Psun_G000025739,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042268,Slc26a9,22124277,22124401,2415
Psun_G000025740,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22141138,22141334,333
Psun_G000025741,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042251,Pm20d1,22152817,22153118,1558
Psun_G000025742,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22173256,22173375,396
Psun_G000025743,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22174011,22174183,603
Psun_G000025744,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000013275,Slc41a1,22182758,22182908,1247
Psun_G000025745,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000013275,Slc41a1,22186634,22187008,1293
Psun_G000025746,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000013275,Slc41a1,22195521,22195743,2852
Psun_G000025747,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000084885,#N/A,22204813,22204828,489
Psun_G000025748,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026433,Rab29,22218607,22218730,432
Psun_G000025749,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026434,Nucks1,22254339,22254394,2939
Psun_G000025750,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026435,Slc45a3,22296159,22296194,183
Psun_G000025751,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026435,Slc45a3,22305224,22305395,3113
Psun_G000025752,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026436,Elk4,22329839,22330167,1628
Psun_G000025753,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000059149,Mfsd4a,22348531,22348566,321
Psun_G000025754,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000059149,Mfsd4a,22363806,22363884,1444
Psun_G000025755,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000059149,Mfsd4a,22385569,22385641,339
Psun_G000025756,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026437,Cdk18,22416649,22417339,923
Psun_G000025757,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026437,Cdk18,22418761,22418842,1337
Psun_G000025758,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000079330,Lemd1,22491142,22491552,598
Psun_G000025759,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042115,Klhdc8a,22569126,22569510,1838
Psun_G000025760,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000009772,Nuak2,22583510,22585144,3315
Psun_G000025761,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22600409,22600563,558
Psun_G000025762,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22621770,22621917,285
Psun_G000025763,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042066,Tmcc2,22622904,22623215,2920
Psun_G000025764,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042066,Tmcc2,22645123,22645206,1104
Psun_G000025765,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042046,Dstyk,22695166,22695271,2535
Psun_G000025766,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000042046,Dstyk,22721568,22721927,564
Psun_G000025767,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22723308,22723427,573
Psun_G000025768,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026439,Rbbp5,22732053,22732646,1979
Psun_G000025769,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026439,Rbbp5,22757328,22757339,804
Psun_G000025770,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22761095,22761880,786
Psun_G000025771,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22761990,22762214,366
Psun_G000025772,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000053024,Cntn2,22764250,22764444,276
Psun_G000025773,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22764682,22764870,486
Psun_G000025774,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22765742,22766011,414
Psun_G000025775,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22766492,22766903,429
Psun_G000025776,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,22767050,22767317,666
Psun_G000025777,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000053024,Cntn2,22770227,22770772,546
Psun_G000025778,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000053024,Cntn2,22772793,22772962,381
Psun_G000025779,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000053024,Cntn2,22773972,22774133,1886
Psun_G000025780,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000053024,Cntn2,22779020,22779315,648
Psun_G000025781,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026442,Nfasc,22816411,22816578,627
Psun_G000025782,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026442,Nfasc,22817861,22818092,4062
Psun_G000025783,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000030516,Tjp1,22974595,22974648,255
Psun_G000025784,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000054387,Mdm4,23153144,23153329,579
Psun_G000025785,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000054387,Mdm4,23156789,23157358,1368
Psun_G000025786,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026447,Pik3c2b,23212717,23213660,6795
Psun_G000025787,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,23274912,23274928,378
Psun_G000025788,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000046062,Ppp1r15b,23275686,23277542,5239
Psun_G000025789,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,23344025,23345048,1160
Psun_G000025790,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000101693,#N/A,23384965,23384978,624
Psun_G000025791,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000041757,Plekha6,23395805,23395918,3618
Psun_G000025792,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000041757,Plekha6,23424326,23424458,384
Psun_G000025793,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000098306,Gm28040,23442096,23442371,873
Psun_G000025794,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000116158,Kiss1,23445911,23445994,791
Psun_G000025795,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000070645,Ren1,23464127,23464345,1511
Psun_G000025796,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000070645,Ren1,23466144,23467239,2811
Psun_G000025797,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000070644,Etnk2,23475076,23475804,1599
Psun_G000025798,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000070643,Sox13,23492992,23494779,3246
Psun_G000025799,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000090553,Snrpe,23649905,23650109,353
Psun_G000025800,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000094410,Gm38394,23663993,23664178,1953
Psun_G000025801,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000102049,#N/A,23697667,23698077,411
Psun_G000025802,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],#N/A,#N/A,23701197,23701238,207
Psun_G000025803,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000051998,Lax1,23712778,23716263,4126
Psun_G000025804,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026463,Atp2b4,23740916,23741098,888
Psun_G000025805,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026463,Atp2b4,23743772,23744077,2621
Psun_G000025806,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026463,Atp2b4,23769366,23769403,684
Psun_G000025807,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026463,Atp2b4,23770819,23771655,1951
Psun_G000025808,ScmyWZ3_7752_HRSCAF_7914,12[Bcmap],ENSMUSG00000026463,Atp2b4,23773975,23774237,456
